first_name,last_name,pdga_number,rating,year,class,gender,division_name,division_code,country,state_prov,tournaments,rating_rounds_used,points,prize,last_modified
Daniel,Leidenberger,112025,901,2021,A,Male,Intermediate,MA2,United States,CO,4,38,2270,,2021-07-19
Sean,Gilbert,80208,954,2021,A,Male,Advanced,MA1,United States,IA,3,36,2270,,2021-07-15
Steven,Gailey,31762,977,2020,P,Male,Open,MPO,United States,AZ,13,41,2270,679,2021-02-08
Chris,Nelson,78697,1014,2019,P,Male,Advanced,MA1,United States,OR,2,76,2270,,2021-01-26
Kyle,Riihinen,100168,899,2019,P,Male,Intermediate,MA2,United States,MN,16,21,2270,,2019-10-13
Barry,Schultz,6840,1023,2001,P,Male,Open,MPO,United States,NC,26,66,2270,21368.08,2018-07-19
Eddie,Drukis,22606,915,2007,A,Male,Advanced,MA1,United States,MI,3,5,2270,,2018-05-15
Sean,Jack,36762,958,2009,P,Male,Advanced,MA1,United States,CA,11,8,2270,,2018-05-15
Robert,McDonald,36537,961,2010,P,Male,Advanced,MA1,United States,IL,4,6,2270,,2018-05-15
Brad,Brundage,22273,963,2011,A,Male,Advanced,MA1,United States,GA,5,10,2270,,2018-05-15
Kevin,Barnes,58296,924,2014,P,Male,Advanced,MA1,United States,AR,3,8,2270,,2018-05-15
Sean,Gray,72646,944,2015,A,Male,Advanced,MA1,United States,CO,6,15,2270,,2018-05-15
Keith,Vest,21803,975,2017,P,Male,Open,MPO,United States,CO,11,25,2270,942,2018-05-15
Mike,Puna,26802,935,2019,P,Male,Advanced,MA1,United States,FL,13,24,2270,,2019-12-22
John,Pallister,62644,960,2019,P,Male,Open,MPO,United States,IL,10,34,2270,220,2019-10-07
T.J.,Gilbert,29059,942,2007,P,Male,Advanced,MA1,United States,KY,3,8,2270,,2018-05-15
James,Bates,31509,968,2009,P,Male,Open,MPO,United States,IL,12,5,2270,663.5,2018-05-15
Dylan,Sigstedt,48207,919,2015,A,Male,Advanced,MA1,United States,OR,9,9,2270,,2018-05-15
Michael,Ulickey,61365,915,2015,A,Male,Advanced,MA1,United States,WI,3,24,2270,,2018-05-15
Charles,Peters,107518,925,2021,A,Male,Intermediate,MA2,United States,MO,9,33,2268,,2021-07-26
Anthony Train,Albanese,27092,905,2006,A,Male,Intermediate,MA2,United States,IL,13,10,2268,,2018-05-15
Jerry,Dobbins,28843,956,2012,A,Male,Advanced Masters,MM1,United States,KY,5,20,2268,,2018-05-15
Patrick,Womack,17723,938,2011,A,Male,Advanced Masters,MM1,United States,TX,4,4,2268,,2018-05-15
Rusty,Dye,53215,917,2014,P,Male,Intermediate,MA2,United States,OK,2,8,2268,,2018-05-15
Paul,McIntire,48374,897,2014,A,Male,Intermediate,MA2,United States,TX,1,18,2268,,2018-05-15
Thomas,Brown,31560,883,2014,A,Male,Intermediate,MA2,United States,TX,1,5,2268,,2018-05-15
Eric,Shomo,121414,999,2021,P,Male,Open,MPO,United States,IA,11,27,2267,1471,2021-07-28
Skyler,Mantey,109868,972,2021,P,Male,Open,MPO,United States,CO,16,25,2267,1305,2021-07-25
Bryan,Van Fleet,56167,993,2020,P,Male,Open,MPO,United States,OR,20,67,2267,1487,2021-01-06
James,Mosier,17591,966,2010,P,Male,Advanced,MA1,United States,MI,5,27,2267,,2018-05-15
Jacob,Dills,71769,941,2017,P,Male,Advanced,MA1,United States,OR,12,30,2267,,2018-05-14
Matthew,Kern,41598,1009,2012,P,Male,Open,MPO,United States,IN,20,30,2267,4213,2018-02-14
Steven,Hatcher,39721,974,2010,P,Male,Advanced,MA1,United States,OK,11,40,2267,0,2018-02-14
Tyler,Blaha-Gruszka,51716,886,2016,A,Male,Recreational,MA3,United States,IL,11,9,2266,,2018-05-15
Bentasi,Forgwe,76616,903,2018,P,Male,Intermediate,MA2,United States,MI,8,36,2266,,2018-11-06
Chris,Robinson,75799,958,2021,A,Male,Advanced,MA1,United States,SC,16,47,2265,,2021-08-01
Trevor,Hastert,118592,949,2020,P,Male,Advanced,MA1,United States,KS,18,55,2265,,2020-11-29
Bryant,Chamberlin,93779,927,2020,A,Male,Advanced,MA1,United States,NH,28,86,2265,,2020-11-27
Joe,Ferrante,69598,940,2018,P,Male,Advanced,MA1,United States,PA,18,7,2265,,2018-10-27
Mark,Howell,77946,919,2018,A,Male,Advanced,MA1,United States,VA,4,12,2265,,2018-10-22
David,Floyd,41116,933,2014,A,Male,Advanced,MA1,United States,SC,17,28,2265,,2018-05-15
Evan,Furr,61302,934,2014,A,Male,Advanced,MA1,United States,NC,1,17,2265,,2018-05-15
Brenden,Schenk,54800,899,2015,A,Male,Advanced,MA1,United States,NM,2,2,2265,,2018-05-15
Clay,Edwards,91397,957,2017,P,Male,Advanced,MA1,United States,NC,15,70,2265,0,2018-02-28
Matthew,Marckese,20880,974,2009,P,Male,Open,MPO,United States,IN,13,54,2265,2007,2018-05-15
Stephen,Swartz,43043,921,2010,A,Male,Advanced,MA1,United States,MI,3,8,2265,,2018-05-15
John,Frost,25593,925,2012,A,Male,Advanced,MA1,United States,TX,2,2,2265,,2018-05-15
Stephen,Blink,48305,939,2013,A,Male,Advanced,MA1,United States,MI,13,9,2265,,2018-05-15
Kevin,Kaiser,16159,953,2013,A,Male,Advanced,MA1,United States,KS,1,8,2265,,2018-05-15
Nick,Spence,54902,922,2015,A,Male,Advanced,MA1,United States,MN,12,26,2265,,2018-05-15
Shane,Sparkman,73622,937,2016,A,Male,Advanced,MA1,United States,CO,13,3,2265,0,2018-02-27
John,Borelli,23492,941,2015,A,Male,Advanced Masters,MM1,United States,TX,6,14,2264,,2018-05-15
Ellen,Widboom,58276,928,2019,P,Female,Open Women,FPO,United States,FL,45,119,2263,11367.5,2021-01-26
Ger,Thao,91615,876,2018,A,Male,Recreational,MA3,United States,WI,18,46,2263,,2018-12-11
Adam,Marbes,78588,953,2021,P,Male,Open,MPO,United States,IL,14,61,2262,265,2021-07-27
Cole,Neal,98167,1000,2020,P,Male,Open,MPO,United States,MS,21,53,2262,3959,2021-02-22
R.J.,Montano,36484,960,2019,P,Male,Open,MPO,United States,CO,16,15,2262,656,2019-12-17
Jonathan,Peek,98650,957,2019,P,Male,Advanced,MA1,United States,GA,23,75,2262,,2019-12-15
Bryan,Alexander,77747,928,2018,A,Male,Advanced,MA1,United States,IN,10,30,2262,,2018-10-05
Mike,Durco,13559,980,2008,P,Male,Open,MPO,United States,MI,13,9,2262,1170,2018-05-15
Scott,McMullen,32390,926,2008,A,Male,Advanced,MA1,United States,UT,5,3,2262,,2018-05-15
Joshua,Westmoreland,37168,949,2009,A,Male,Advanced,MA1,United States,OR,8,3,2262,,2018-05-15
Andrew,Zeigler,23437,967,2013,P,Male,Advanced,MA1,United States,KY,12,18,2262,,2018-05-15
Ben,Foltz,63061,968,2015,P,Male,Advanced,MA1,United States,KY,9,9,2262,,2018-05-15
Travon,Brown,65639,881,2017,A,Male,Recreational,MA3,United States,IL,13,31,2262,,2018-05-15
Josh,Guhl,47986,965,2014,P,Male,Open,MPO,United States,OR,23,20,2262,991.69,2018-02-27
Austin,Green,44900,963,2014,A,Male,Advanced,MA1,United States,CA,9,2,2262,0,2018-02-27
Thomas,Roltgen,43007,957,2010,P,Male,Advanced,MA1,United States,WI,6,8,2262,,2018-05-15
Greg,Schwartz,28464,977,2011,P,Male,Open,MPO,United States,WI,10,10,2262,1011,2018-05-15
Robert,Martin,43028,961,2013,P,Male,Advanced,MA1,United States,IL,7,7,2262,,2018-05-15
Ryan Panda,Hartman,57072,961,2021,P,Male,Advanced,MA1,United States,MN,6,41,2260,,2021-07-06
Jamie,Kiep,68815,1015,2020,P,Male,Open,MPO,United States,GA,7,44,2260,2492,2021-02-22
Cameron,Cote,70895,938,2019,A,Male,Advanced,MA1,United States,TX,19,58,2260,,2019-12-15
Aaron,Gossage,35449,989,2018,P,Male,Open,MPO,United States,CO,10,72,2260,1990,2019-12-12
Trevor,Wilkerson,61404,965,2019,P,Male,Open,MPO,United States,NE,14,37,2260,827,2019-10-01
Derek,Kathman,20226,959,2005,A,Male,Advanced,MA1,United States,OH,1,26,2260,,2018-05-15
Johnny,Sias,1700,991,2009,P,Male,Open,MPO,United States,WV,6,12,2260,1348.25,2018-05-15
Jay,Gobrecht,14268,981,2010,P,Male,Open,MPO,United States,PA,11,49,2260,855,2018-05-15
J.D.,Hazel,31415,938,2010,A,Male,Intermediate,MA2,United States,KY,12,8,2260,,2018-05-15
Nick,Hodges,43471,943,2011,P,Male,Advanced,MA1,United States,KY,6,11,2260,,2018-05-15
Manly,Yeilding,16282,930,2003,A,Male,Advanced,MA1,United States,AL,7,3,2260,,2018-05-15
John,Pallister,62644,977,2020,P,Male,Open,MPO,United States,IL,8,34,2260,65,2020-10-13
Steve,Albert,61314,919,2019,A,Male,Intermediate,MA2,United States,MI,15,47,2260,,2020-01-11
Eriq,Roberts,75186,927,2018,P,Male,Intermediate,MA2,United States,KS,2,26,2260,,2018-12-11
Joel,Davis,41818,904,2014,A,Male,Advanced,MA1,United States,TX,6,7,2260,,2018-05-31
Patrick,Harris,44808,957,2011,P,Male,Advanced,MA1,United States,ID,5,7,2260,,2018-05-15
Dave,Smith,24734,944,2007,P,Male,Advanced,MA1,United States,NM,3,22,2260,,2018-05-15
Mike,Suchocki,20248,969,2010,P,Male,Open,MPO,United States,OR,16,35,2260,560,2018-05-15
Drew,Stevens,56528,934,2016,P,Male,Advanced Masters,MM1,United States,KS,18,8,2260,,2018-05-15
Scott,Miller,27917,957,2006,P,Male,Advanced,MA1,United States,NV,10,23,2260,0,2017-01-11
Razor Ray,Missey,4922,950,2010,A,Male,Advanced Grandmasters,MG1,United States,OH,5,22,2259,,2018-05-15
Matthew,Witham,107292,927,2019,A,Male,Intermediate,MA2,United States,MI,15,10,2258,,2019-09-18
Adam,Wolter,88081,908,2018,A,Male,Intermediate,MA2,United States,WI,18,9,2258,,2018-11-12
William,McDonald,55023,946,2019,A,Male,Amateur Masters 40+,MA40,United States,NC,9,12,2258,,2019-12-12
Mike,Sepulveda,92879,897,2018,A,Male,Intermediate,MA2,United States,FL,11,7,2258,,2018-10-05
Dan,Lang,15928,944,2004,P,Male,Advanced,MA1,United States,MN,14,9,2258,0,2017-03-10
Isaac,Heinen,44919,1007,2020,P,Male,Open,MPO,United States,KS,11,31,2257,2590,2021-02-22
Josh,Day,49325,997,2019,P,Male,Open,MPO,United States,SC,18,42,2257,3252,2021-01-26
Dustin,Dulaney,89476,963,2020,P,Male,Advanced,MA1,United States,TX,7,72,2257,,2020-12-13
Andy,Ragsdale,85306,927,2019,A,Male,Advanced,MA1,United States,GA,25,36,2257,,2019-12-31
Greg,Jones,86350,928,2019,A,Male,Advanced,MA1,United States,KS,3,19,2257,,2019-09-23
Josh,Schenkenfelder,71834,927,2017,A,Male,Advanced,MA1,United States,IL,15,54,2257,,2018-05-22
Greg,Willingham,12108,917,2004,A,Male,Advanced,MA1,United States,MO,6,12,2257,,2018-05-15
Jacky,Logan,25728,966,2005,P,Male,Advanced,MA1,United States,TN,9,8,2257,,2018-05-15
Kyle,Maute,16565,929,2005,P,Male,Advanced,MA1,United States,CO,11,3,2257,,2018-05-15
Marcus,Prue,30588,947,2009,P,Male,Advanced,MA1,United States,WI,13,7,2257,,2018-05-15
Anthony,Cordova,29130,954,2014,A,Male,Advanced,MA1,United States,TX,2,5,2257,,2018-05-15
Gusty,Golden,55709,946,2016,A,Male,Advanced,MA1,United States,OR,7,17,2257,,2018-05-15
Josh,Wiesenauer,71696,896,2016,A,Male,Recreational,MA3,United States,MI,10,38,2257,,2018-05-15
James,Corbin,122793,946,2021,A,Male,Advanced,MA1,United States,SC,11,47,2257,,2021-08-09
Ryan,Freibert,29916,948,2009,P,Male,Advanced,MA1,United States,KY,6,11,2257,,2018-05-15
David,Kociuba,26608,960,2010,P,Male,Open,MPO,United States,IL,22,4,2257,653.5,2018-05-15
Scott,Melrose,27493,944,2010,P,Male,Advanced,MA1,United States,KS,10,16,2257,,2018-05-15
Thomas,Kocurek,15946,946,2011,P,Male,Advanced,MA1,United States,TX,9,48,2257,,2018-05-15
Justin,Whitney,34698,960,2015,P,Male,Advanced,MA1,United States,NY,3,60,2257,,2018-05-15
Jacob,Whitton,50260,918,2017,P,Male,Advanced,MA1,United States,NC,24,8,2257,0,2018-02-28
Justin,Kreutzer,21879,985,2012,P,Male,Open,MPO,United States,TN,26,5,2257,2642.5,2018-02-14
Ben,Bijak,104626,894,2018,A,Male,Recreational,MA3,United States,IL,14,29,2256,,2019-01-02
Grant,Riutta,79180,901,2016,A,Male,Intermediate,MA2,United States,MO,12,16,2256,0,2018-02-27
Reed,Key,34411,966,2019,P,Male,Open,MPO,United States,OR,31,56,2255,1001,2019-12-22
John,Whitlock,39465,924,2019,P,Male,Advanced,MA1,United States,CO,17,10,2255,,2019-10-07
David,Weaver,36325,951,2017,P,Male,Advanced,MA1,United States,NC,4,34,2255,,2018-05-15
Cam,Rose,62711,918,2017,A,Male,Advanced,MA1,United States,MA,22,22,2255,,2018-04-27
Sam,Minges,54772,962,2014,P,Male,Advanced,MA1,United States,CA,11,9,2255,0,2018-02-27
Terrance,Ivory,101093,935,2021,P,Male,Advanced,MA1,United States,LA,8,47,2255,,2021-08-08
Scott,Ransley,37772,950,2011,A,Male,Advanced,MA1,United States,MI,27,9,2255,,2018-05-15
Jason,Kirkaldy,27742,954,2011,P,Male,Advanced,MA1,United States,MI,10,12,2255,,2018-05-15
Ethan,Wellin,28804,921,2008,P,Male,Advanced,MA1,United States,CA,8,10,2255,,2018-05-15
Mike,Hamilton,42186,922,2014,A,Male,Advanced,MA1,United States,MN,4,16,2255,,2018-05-15
Jason,McGrew,32414,944,2008,P,Male,Advanced,MA1,United States,OR,12,4,2255,0,2018-02-27
Paul,Wright,32290,950,2008,P,Male,Advanced Grandmasters,MG1,United States,WA,15,15,2254,,2018-05-15
Shane,Honeycutt,24736,916,2006,A,Male,Intermediate,MA2,United States,TN,8,23,2254,,2018-05-15
Matt,Kehm,57208,921,2017,A,Male,Intermediate,MA2,United States,PA,6,7,2254,,2018-05-15
Kyle,Rogers,63586,905,2020,A,Male,Recreational,MA3,United States,IL,8,52,2253,,2020-10-19
David,Hartung,34225,888,2016,A,Male,Recreational,MA3,United States,MI,10,10,2253,,2018-05-15
Josh,Bergquist,72478,966,2020,P,Male,Open,MPO,United States,CO,14,48,2252,257,2020-12-21
Arek,Robinson,116050,923,2020,P,Male,Advanced,MA1,United States,NC,18,66,2252,,2020-12-12
Kyle,Taylor,85171,951,2018,A,Male,Advanced,MA1,United States,OH,7,24,2252,,2018-10-05
Paul,Jefferies,18812,901,2007,A,Male,Advanced,MA1,United States,MI,16,9,2252,,2018-05-15
Robert,Jerez,4662,991,2010,P,Male,Masters,MPM,United States,CA,15,26,2252,2726.5,2018-05-15
Noel,Leseueur,36678,916,2012,A,Male,Advanced,MA1,United States,SC,4,24,2252,,2018-05-15
Terry The Disc Golf Guy,Miller,10738,975,2013,P,Male,Open,MPO,United States,WI,15,25,2252,1122.5,2018-05-15
Shawn,Sullivan,46190,956,2014,P,Male,Open,MPO,United States,CO,18,42,2252,472.21,2018-05-15
Zachary,Smith,78562,922,2016,P,Male,Advanced,MA1,United States,FL,12,36,2252,,2018-05-15
Eric,Henderson,62299,972,2018,P,Male,Open,MPO,United States,OR,16,16,2252,587,2018-11-09
Robert,Hammond,67503,940,2017,P,Male,Advanced Masters,MM1,United States,TX,23,24,2252,,2018-05-31
Rex,Loveless III,79648,905,2017,P,Male,Intermediate,MA2,United States,MI,9,81,2252,,2018-05-29
Eric,Centanni,27872,910,2007,P,Male,Advanced,MA1,United States,OH,10,3,2252,,2018-05-15
Henry,Poth Jr,29914,934,2008,A,Male,Intermediate,MA2,United States,WI,10,9,2252,,2018-05-15
Buddy,Larue,45732,928,2014,P,Male,Advanced,MA1,United States,MO,6,10,2252,,2018-05-15
Brian,Harrington,33545,974,2016,P,Male,Open,MPO,United States,MA,13,18,2252,1108.5,2018-05-15
Alex,Vigeant,103402,974,2021,P,Male,Advanced,MA1,United States,MA,2,55,2252,,2021-08-09
Monty,Wonnacott,87065,898,2019,A,Male,Recreational,MA3,United States,MI,20,125,2251,,2020-01-11
Josh,Riley,97326,955,2021,P,Male,Advanced,MA1,United States,IA,2,25,2250,,2021-08-03
Caleb,Sanders,127230,967,2021,P,Male,Open,MPO,United States,TX,24,68,2250,1104,2021-08-02
Douglas,Smith,69733,917,2021,A,Male,Intermediate,MA2,United States,MI,8,29,2250,,2021-07-27
Ryan,Robinson,66977,1001,2021,P,Male,Open,MPO,United States,OR,12,41,2250,1524,2021-07-26
Mason,Wright,125562,934,2021,A,Male,Advanced,MA1,United States,OH,8,15,2250,,2021-07-24
Josh,Claxton,143120,861,2021,A,Male,Advanced,MA1,United States,AR,2,4,2250,,2021-04-13
Vanessa,Van Dyken,62325,936,2019,P,Female,Open Women,FPO,United States,MI,21,53,2250,7079,2021-01-26
J.C.,Kester,36777,983,2019,P,Male,Open,MPO,United States,CO,9,36,2250,1667,2021-01-26
Andrew,Lowrie,78599,971,2019,P,Male,Open,MPO,United States,TX,26,20,2250,776,2020-01-17
Ryan,Brophy,57473,957,2019,P,Male,Advanced,MA1,United States,MI,2,9,2250,,2019-12-22
Chris,Clemons,50401,996,2014,P,Male,Advanced,MA1,United States,MO,1,80,2250,,2019-12-12
Andrew,Washburn,62531,942,2019,A,Male,Advanced,MA1,United States,FL,5,8,2250,,2019-11-24
Kale,Coates,63916,949,2018,P,Male,Advanced,MA1,United States,TX,7,25,2250,,2019-02-12
Keo,Sabengsy,80913,936,2018,P,Male,Amateur Masters 40+,MA40,United States,IL,10,70,2250,,2018-11-18
Dan,Klenck,57011,916,2018,A,Male,Intermediate,MA2,United States,IL,8,8,2250,,2018-10-05
Tim T-Money,Smith,66870,895,2018,A,Male,Intermediate,MA2,United States,NE,6,12,2250,,2018-10-05
Tobin,Sipes,55248,961,2016,P,Male,Advanced,MA1,United States,TX,1,12,2250,,2018-05-31
Scott,Wells,16279,910,2004,A,Male,Advanced,MA1,United States,KY,13,8,2250,,2018-05-15
Jim,Oates,3351,1013,2009,P,Male,Open,MPO,United States,CA,1,17,2250,635,2018-05-15
Leif,Swenson,32388,984,2010,P,Male,Advanced,MA1,United States,CA,2,34,2250,,2018-05-15
Jerry,DiVietri,31264,950,2011,A,Male,Advanced,MA1,United States,MI,11,12,2250,,2018-05-15
Joe,Bishop,49211,949,2014,P,Male,Open,MPO,United States,CT,17,38,2250,346.5,2018-05-15
Bartosz,Kowalewski,68737,948,2015,P,Male,Advanced,MA1,United States,OH,7,93,2250,,2018-05-15
Will,Passman,73952,919,2015,A,Male,Advanced,MA1,United States,GA,1,2,2250,,2018-05-15
Matt,Weller,65987,850,2015,A,Male,Advanced,MA1,United States,AL,1,7,2250,,2018-05-15
Matt,Versola,39010,965,2015,P,Male,Advanced,MA1,United States,GA,1,19,2250,,2018-05-15
Matt,Nance,38816,932,2016,A,Male,Advanced,MA1,United States,IN,13,54,2250,,2018-05-15
Sean,Gray,72646,934,2016,A,Male,Advanced,MA1,United States,CO,1,15,2250,,2018-05-15
Andy,Pearson,50854,934,2018,A,Male,Advanced,MA1,United States,OK,1,7,2250,,2018-10-05
Keith,Vest,21803,980,2014,P,Male,Open,MPO,United States,CO,13,25,2250,1253.75,2018-02-27
Shasta,Criss,28597,1003,2009,P,Male,Open,MPO,United States,CA,10,71,2250,1435,2017-05-09
Kelly,Christiansen,22012,958,2007,P,Male,Advanced,MA1,United States,OR,6,7,2250,0,2016-10-10
Ed,Williams,19705,940,2003,P,Male,Advanced,MA1,United States,NC,12,2,2250,0,2017-03-10
Keith,Warren,13610,992,2021,P,Male,Open,MPO,United States,WI,15,22,2250,1883,2021-08-09
Mike,Swehla,79167,924,2019,A,Male,Advanced,MA1,United States,MO,12,11,2250,,2019-10-20
Joe,Klenck,56914,917,2018,A,Male,Intermediate,MA2,United States,IL,8,21,2250,,2018-10-05
Brad,Wentworth,34983,956,2011,A,Male,Advanced,MA1,United States,NY,3,14,2250,,2018-05-15
Gary,Harrison,40907,985,2012,P,Male,Advanced,MA1,United States,OK,3,8,2250,,2018-05-15
Steve,Slater,23634,965,2012,P,Male,Open,MPO,United States,IL,37,14,2250,1349,2018-05-15
Aaron,Kaulsky,50069,935,2014,P,Male,Advanced,MA1,United States,TX,12,4,2250,,2018-05-15
David,Kociuba,26608,959,2014,P,Male,Open,MPO,United States,IL,22,4,2250,747.33,2018-05-15
Andy,Pioszak,34078,930,2015,A,Male,Advanced,MA1,United States,MI,2,4,2250,,2018-05-15
Mike,Wondra,20610,919,2004,P,Male,Advanced,MA1,United States,WI,14,2,2248,0,2017-03-10
Patrick,McReynolds,49203,970,2021,P,Male,Open,MPO,United States,TX,32,49,2247,1112,2021-08-02
Dean,Squires Jr,117124,929,2020,P,Male,Advanced,MA1,United States,NH,19,71,2247,,2020-11-27
Aaron,Chelchowski,56221,912,2019,A,Male,Advanced,MA1,United States,OH,10,8,2247,,2019-11-12
Mark,Lash,74103,933,2019,A,Male,Advanced,MA1,United States,MI,10,15,2247,,2019-07-07
Nathan,Rodger,22274,916,2004,P,Male,Advanced,MA1,United States,KS,4,2,2247,,2018-05-15
Finlay,Buchanan-Jacobs,55953,964,2017,P,Male,Open,MPO,United States,VT,12,60,2247,190,2018-05-15
Austin,McNabb,34356,984,2012,P,Male,Open,MPO,United States,TX,27,41,2247,2175,2018-02-14
Brandon,Oatman,51254,975,2016,P,Male,Open,MPO,United States,NE,17,34,2247,2291,2019-12-12
Andrew,Castro,80684,919,2018,A,Male,Advanced,MA1,United States,CA,25,22,2247,,2019-10-24
Justin,Haley,28159,939,2012,A,Male,Advanced,MA1,United States,OH,6,7,2247,,2018-05-15
Matthew,Kern,41598,1002,2013,P,Male,Open,MPO,United States,IN,19,30,2247,3944.5,2018-02-27
Jake,Harris,88151,929,2017,P,Male,Intermediate,MA2,United States,MO,12,8,2246,,2018-05-15
Mike,Dillon,57058,920,2015,A,Male,Advanced Masters,MM1,United States,FL,11,9,2246,,2018-05-15
Nick,MacLeod,151663,958,2021,A,Male,Advanced,MA1,United States,NC,5,19,2245,,2021-06-29
Justin,Rosak,98161,995,2021,P,Male,Advanced,MA1,United States,PA,3,71,2245,,2021-06-07
Aaron,Cornwell,78236,954,2021,A,Male,Advanced,MA1,United States,IN,5,19,2245,,2021-05-05
Austin,McNabb,34356,972,2011,P,Male,Open,MPO,United States,TX,17,41,2245,1073.55,2018-05-15
Brandon,Phipps,42862,930,2016,A,Male,Advanced,MA1,United States,GA,16,37,2245,,2018-05-15
D.J.,Hunt,16144,981,2012,P,Male,Advanced,MA1,United States,MI,14,28,2245,0,2018-02-14
Tom,Matesevac,23272,958,2007,P,Male,Open,MPO,United States,IL,18,30,2245,758,2018-05-15
Mitchell,Giese,42338,938,2011,A,Male,Advanced,MA1,United States,MN,2,3,2245,,2018-05-15
Waymon,Peet,43475,977,2012,P,Male,Advanced,MA1,United States,MD,8,38,2245,,2018-05-15
Fernando,Barela,46401,939,2015,A,Male,Advanced,MA1,United States,AZ,3,8,2245,,2018-05-15
Ryan,Knuth,34469,938,2016,P,Male,Open,MPO,United States,CO,21,9,2245,433,2018-05-15
Lisa,Fajkus,32654,940,2017,P,Female,Open Women,FPO,United States,TX,29,90,2244,13402,2019-12-12
Chad,Nech,85451,886,2018,A,Male,Intermediate,MA2,United States,OK,4,26,2244,,2018-11-28
Roy,Turner,81451,918,2019,P,Male,Intermediate,MA2,United States,TX,5,33,2244,,2019-10-12
James,Ragsdale,51634,892,2014,P,Male,Intermediate,MA2,United States,TX,3,6,2244,,2018-05-15
Andrew,Piper,56803,970,2019,P,Male,Advanced,MA1,United States,MI,8,9,2242,,2020-03-23
A.J.,Herr,56485,997,2018,P,Male,Open,MPO,United States,AZ,12,29,2242,2487,2019-12-12
Joshua,Castle,48747,993,2018,P,Male,Open,MPO,United States,CA,19,8,2242,3675,2019-12-12
Mario,Short,88491,949,2018,P,Male,Open,MPO,United States,WI,25,77,2242,802,2018-12-18
Paul,Browne,48705,960,2018,A,Male,Advanced,MA1,United States,PA,11,26,2242,,2018-10-05
David,Tang,27054,918,2008,P,Male,Advanced,MA1,United States,TN,6,18,2242,,2018-05-15
Rick Effin,Richmond,41576,975,2013,P,Male,Advanced,MA1,United States,NC,3,19,2242,,2018-05-15
Matthew,Kashima,43528,979,2015,A,Male,Advanced,MA1,United States,MD,2,5,2242,,2018-05-15
Jackson,Buzea,46153,935,2015,A,Male,Advanced,MA1,United States,IN,9,9,2242,,2018-05-15
Aaron,Doyle,32750,982,2015,P,Male,Open,MPO,United States,FL,10,53,2242,1035.5,2018-05-15
Robert,Leonard,21676,969,2016,P,Male,Advanced,MA1,United States,NC,4,12,2242,,2018-05-15
Tanner,Duncan,18693,1006,2013,P,Male,Open,MPO,United States,IA,13,36,2242,3930,2018-02-27
Steve,Ganz,21439,881,2003,A,Male,Intermediate,MA2,United States,VA,17,33,2242,0,2017-03-10
Robert,Garza,118385,914,2021,P,Male,Intermediate,MA2,United States,TX,13,30,2242,,2021-08-09
Ryan,Gwillim,24321,960,2005,P,Male,Advanced,MA1,United States,OR,5,2,2242,,2018-05-15
Steve,Moravec,33810,986,2010,P,Male,Open,MPO,United States,CA,7,1,2242,756,2018-05-15
